EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_001497,MEASURE OPENING CD,IMPLANT P BODY,IMPLANT WELL,STRIP PHOTORESIST,WET CLEAN RCA2
ns_001498,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,OXIDE ETCH DRY
ns_001499,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,MEASURE PLANARITY,RECEIVE WAFER LOT
ns_001500,WET CLEAN RCA2,RCA CLEAN 2,MEASURE OPENING CD,HF DIP,STRIP PHOTORESIST
ns_001501,BACKSIDE ANNEAL,MEASURE PAD OPENING,DEPOSIT BACKSIDE PROTECTION,MEASURE BACKSIDE CONTACT,CLEAN PAD OPENING
ns_001502,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 3,FIELD PATTERN INSPECTION,ETCH WET BACKSIDE
ns_001503,ANNEAL DIELECTRIC,PATTERN INSPECTION LEVEL 1,ANNEAL POLYSILICON,DRY WAFER BACKSIDE,ALIGN MASK LEVEL 4
ns_001504,POLYSILICON ANNEAL,POLY PATTERN INSPECTION,ANNEAL POLYSILICON,ANNEAL DIELECTRIC,ANNEAL OXIDE
ns_001505,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 4,EPITAXY PREP
ns_001506,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 6,GATE OXIDE PREP
ns_001507,OXIDE ETCH DRY,HARD BAKE,DIELECTRIC ETCH VIA,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_001508,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST
ns_001509,SOFT BAKE,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3
ns_001510,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,CLEAN AFTER POLY ETCH,DEPOSIT TOP METAL
ns_001511,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,HF DIP,OPEN BOND PAD WINDOW,OPEN PAD WINDOW
ns_001512,METAL PATTERN INSPECTION,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 4,DRY WAFER BACKSIDE,EXPOSE LITHO LEVEL 2
ns_001513,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,CLEAN AFTER POLY ETCH,DEPOSIT TOP METAL
ns_001514,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS,STRIP RESIST
ns_001515,MEASURE EPITAXY THICKNESS,INSPECT PATTERN LEVEL 1,WAFER SURFACE CLEAN,ANNEAL OXIDE,ANISOTROPIC ETCH SPACER
ns_001516,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,RCA CLEAN 2,WET CLEAN RCA2,WET CLEAN RCA1
ns_001517,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS,IMPLANT LDD,METAL ETCH
ns_001518,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,METAL PATTERN INSPECTION,EXPOSE LITHO LEVEL 3
ns_001519,DEPOSIT METAL SEED,ALIGN MASK LEVEL 5,DEPOSIT TUNGSTEN SEED,ALIGN MASK LEVEL 6,FILL VIA METAL
ns_001520,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_001521,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,MEASURE CD LEVEL 1,PRE ANNEAL CHECK,MEASURE OPENING CD
ns_001522,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE LINE WIDTH,EPITAXIAL REWORK CHECK,IMPLANT N-TYPE
ns_001523,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,PRE ANNEAL CHECK,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_001524,MEASURE BACKSIDE CONTACT,DRY WAFER BACKSIDE,EXPOSE LITHO LEVEL 6,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST
ns_001525,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,EXPOSE LITHO LEVEL 2
ns_001526,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,HF DIP,OPEN BOND PAD WINDOW,OPEN PAD WINDOW
ns_001527,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,MEASURE SHEET RESISTANCE
ns_001528,EXPOSE LITHO LEVEL 5,CLEAN AFTER VIA ETCH,BACKSIDE ANNEAL,ALIGN MASK LEVEL 5,FILL VIA METAL
ns_001529,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS,STRIP RESIST
ns_001530,DEPOSIT GATE OXIDE OR DIELECTRIC,MEASURE SHEET RESISTANCE,EPITAXIAL LAYER PREP,MEASURE DEVICE PARAMETER,WAFER CLEAN PRE-GRIND
ns_001531,YIELD ANALYSIS,WAFER SORT TEST,EPITAXIAL LAYER PREP,SOFT BAKE,FINAL LOT RELEASE
ns_001532,MEASURE SHEET RESISTANCE,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001533,MEASURE PAD OPENING,BACKSIDE ANNEAL,CLEAN PAD OPENING,DEPOSIT BACKSIDE METAL,FILL VIA METAL
ns_001534,SOFT BAKE,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3
ns_001535,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,VIA ETCH
ns_001536,HF DIP,METAL PATTERN INSPECTION,EXPOSE LITHO LEVEL 1,EPITAXY PREP,ETCH SILICON OR OXIDE WINDOW
ns_001537,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,OXIDE ETCH DRY
ns_001538,OXIDE ETCH DRY,HARD BAKE,DIELECTRIC ETCH VIA,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_001539,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION,EXPOSE LITHO LEVEL 5,BACKSIDE DRY,IMPLANT DRAIN / CATHODE REGION
ns_001540,IMPLANT DRAIN / CATHODE REGION,POLYSILICON ANNEAL,SURFACE PREP FOR DEPOSITION,BACKSIDE GRIND,DRY WAFER BACKSIDE
ns_001541,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,WAFER SURFACE CLEAN,INSPECT PATTERN LEVEL 1,DEPOSIT PAD OXIDE
ns_001542,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001543,WET CLEAN RCA2,RCA CLEAN 2,MEASURE OPENING CD,HF DIP,STRIP PHOTORESIST
ns_001544,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,GATE OXIDE PREP,ALIGN MASK LEVEL 6
ns_001545,EXPOSE LITHO LEVEL 6,MEASURE BACKSIDE CONTACT,DEPOSIT METAL SEED,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 4
ns_001546,MEASURE SURFACE UNIFORMITY,IMPLANT SOURCE REGION,MEASURE POLY THICKNESS,DEPOSIT PASSIVATION,POST EXPOSE BAKE
ns_001547,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001548,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH,MEASURE OXIDE THICKNESS,RECEIVE WAFER LOT
ns_001549,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,HF DIP
ns_001550,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,FINAL ELECTRICAL TEST PREP
ns_001551,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_001552,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS,IMPLANT LDD,MEASURE SPACER WIDTH
ns_001553,YIELD ANALYSIS,WAFER SORT TEST,FINAL LOT RELEASE,LOT RELEASE,SWITCHING TEST
ns_001554,BACKSIDE METALLIZATION PREP,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE,ALIGN MASK LEVEL 5
ns_001555,DEPOSIT METAL SEED,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 5,FILL VIA METAL,EXPOSE LITHO LEVEL 6
ns_001556,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4,MEASURE BACKSIDE CONTACT,ALIGN MASK LEVEL 6,DEPOSIT METAL SEED
ns_001557,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001558,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,METAL PATTERN INSPECTION,EXPOSE LITHO LEVEL 2
ns_001559,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,THRESHOLD VOLTAGE TEST
ns_001560,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_001561,SOFT BAKE,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 2,IMPLANT WELL
ns_001562,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,THRESHOLD VOLTAGE TEST
ns_001563,ANNEAL DIELECTRIC,ALIGN MASK LEVEL 4,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 6,ANNEAL POLYSILICON
ns_001564,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEVELOP PHOTORESIST
ns_001565,BACKSIDE ANNEAL,EXPOSE LITHO LEVEL 5,MEASURE BACKSIDE CONTACT,MEASURE PAD OPENING,DEPOSIT BACKSIDE PROTECTION
ns_001566,BACKSIDE METALLIZATION PREP,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE,ALIGN MASK LEVEL 5
ns_001567,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION,EXPOSE LITHO LEVEL 4,GATE OXIDE PREP,ANISOTROPIC ETCH SPACER
ns_001568,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 1
ns_001569,ANNEAL DIELECTRIC,ANNEAL POLYSILICON,GATE OXIDE PREP,POLYSILICON ANNEAL,PATTERN INSPECTION LEVEL 1
ns_001570,IMPLANT CHANNEL STOP,MEASURE GATE CD,IMPLANT SOURCE DRAIN,IMPLANT N BUFFER,IMPLANT LDD
ns_001571,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,METAL PATTERN INSPECTION
ns_001572,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,WAFER CLEAN PRE-GRIND,IMPLANT WELL,MEASURE CD LEVEL 1
ns_001573,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS
ns_001574,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,DEVELOP PAD WINDOW
ns_001575,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_001576,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,THRESHOLD VOLTAGE TEST
ns_001577,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,DEVELOP PAD WINDOW,MEASURE JUNCTION DEPTH
ns_001578,IMPLANT SOURCE REGION,MEASURE SURFACE UNIFORMITY,STRIP PHOTORESIST,DENSIFY DIELECTRIC,DENSIFY OXIDE
ns_001579,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,STRIP PHOTORESIST,DEVELOP PAD WINDOW
ns_001580,MEASURE OPENING CD,IMPLANT P BODY,IMPLANT WELL,STRIP PHOTORESIST,WET CLEAN RCA2
ns_001581,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE FILM THICKNESS,DEPOSIT FIELD OXIDE,MEASURE METAL THICKNESS
ns_001582,DRIVE IN DIFFUSION,PRE ANNEAL CHECK,OXIDE ETCH,ALIGN MASK LEVEL 2,ETCH WET BACKSIDE
ns_001583,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001584,MEASURE EPITAXY THICKNESS,INSPECT PATTERN LEVEL 1,WAFER SURFACE CLEAN,ANNEAL OXIDE,ANISOTROPIC ETCH SPACER
ns_001585,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001586,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,FINAL ELECTRICAL TEST PREP
ns_001587,POLYSILICON ETCH DRY,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,METAL ETCH DRY
ns_001588,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,DEPOSIT INTERLAYER DIELECTRIC
ns_001589,POLYSILICON ETCH DRY,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,METAL ETCH DRY
ns_001590,MEASURE SHEET RESISTANCE,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001591,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,EXPOSE LITHO LEVEL 5,CLEAN AFTER METAL ETCH,DEPOSIT METAL SEED
ns_001592,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,FRONTSIDE CLEAN
ns_001593,POLY PATTERN INSPECTION,MEASURE BACKSIDE ROUGHNESS,PATTERN INSPECTION LEVEL 2,PATTERN INSPECTION LEVEL 1,CLEAN AFTER ETCH
ns_001594,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,RAPID THERMAL ANNEAL
ns_001595,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_001596,DRY WAFER,EPITAXIAL WAFER CHECK,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND,STRIP RESIST
ns_001597,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,MEASURE RESISTIVITY
ns_001598,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 1,CLEAN AFTER VIA ETCH
ns_001599,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,MEASURE RESISTIVITY
ns_001600,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001601,ALIGN MASK LEVEL 2,P BODY WINDOW INSPECTION,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 6
ns_001602,MEASURE DEVICE PARAMETER,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION PROFILE
ns_001603,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_001604,IMPLANT P BODY,MEASURE OPENING CD,IMPLANT WELL,FINAL LOT RELEASE,LOT RELEASE
ns_001605,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_001606,BREAKDOWN VOLTAGE TEST,BACKSIDE RINSE,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,BACKSIDE GRIND
ns_001607,DENSIFY OXIDE,DENSIFY DIELECTRIC,IMPLANT WELL,MEASURE OPENING CD,SUBSTRATE CHECK
ns_001608,DENSIFY OXIDE,DENSIFY DIELECTRIC,IMPLANT WELL,MEASURE DEVICE PARAMETER,IMPLANT SOURCE REGION
ns_001609,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,CLEAN AFTER POLY ETCH,DEPOSIT TOP METAL
ns_001610,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,THRESHOLD VOLTAGE TEST
ns_001611,SOFT BAKE,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3,IMPLANT WELL
ns_001612,MEASURE OPENING CD,IMPLANT P BODY,IMPLANT WELL,STRIP PHOTORESIST,WET CLEAN RCA2
ns_001613,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_001614,ALIGN MASK LEVEL 5,EXPOSE LITHO LEVEL 5,ALIGN MASK LEVEL 6,DEPOSIT METAL SEED,DEPOSIT BACKSIDE PROTECTION
ns_001615,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001616,POLYSILICON ETCH DRY,HARD BAKE,DIELECTRIC ETCH VIA,METAL ETCH DRY,VIA ETCH
ns_001617,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,STRIP PHOTORESIST,DEVELOP PAD WINDOW
ns_001618,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_001619,YIELD ANALYSIS,WAFER SORT TEST,EPITAXIAL LAYER PREP,SOFT BAKE,FINAL LOT RELEASE
ns_001620,MEASURE EPITAXY THICKNESS,INSPECT PATTERN LEVEL 1,WAFER SURFACE CLEAN,ANNEAL OXIDE,ANISOTROPIC ETCH SPACER
ns_001621,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP,MEASURE BACKSIDE CONTACT
ns_001622,SOFT BAKE,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 2,IMPLANT WELL
ns_001623,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4,FIELD PATTERN INSPECTION,ETCH WET BACKSIDE
ns_001624,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE LINE WIDTH,EPITAXIAL REWORK CHECK,MEASURE SURFACE UNIFORMITY
ns_001625,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,RECEIVE WAFER LOT,MEASURE PLANARITY
ns_001626,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,MEASURE OXIDE THICKNESS,LOT RELEASE,LOT IDENTIFICATION
ns_001627,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,THRESHOLD VOLTAGE TEST
ns_001628,BACKSIDE METALLIZATION PREP,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE,ALIGN MASK LEVEL 5
ns_001629,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,CLEAN AFTER POLY ETCH,DEPOSIT TOP METAL
ns_001630,IMPLANT DRAIN / CATHODE REGION,POLYSILICON ANNEAL,DRY WAFER BACKSIDE,BACKSIDE GRIND,SURFACE PREP FOR DEPOSITION
ns_001631,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001632,CMP VIA FILL,CMP METAL,MEASURE OXIDE QUALITY,MEASURE VIA CD,DEPOSIT BARRIER METAL
ns_001633,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH
ns_001634,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,VIA ETCH
ns_001635,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001636,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_001637,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 6,DEPOSIT METAL SEED,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4
ns_001638,CMP VIA FILL,CMP METAL,MEASURE OXIDE QUALITY,MEASURE VIA CD,DEPOSIT BARRIER METAL
ns_001639,MEASURE SHEET RESISTANCE,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001640,DRIVE IN DIFFUSION,PRE ANNEAL CHECK,OXIDE ETCH,ALIGN MASK LEVEL 2,ETCH WET BACKSIDE
ns_001641,EXPOSE LITHO LEVEL 2,CLEAN AFTER WINDOW ETCH,EXPOSE LITHO LEVEL 4,P BODY WINDOW INSPECTION,CLEAN AFTER VIA ETCH
ns_001642,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,DEVELOP PAD WINDOW,OPEN PAD WINDOW LITHO
ns_001643,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,THRESHOLD VOLTAGE TEST,FINAL CD INSPECTION
ns_001644,BACKSIDE ANNEAL,MEASURE PAD OPENING,CLEAN PAD OPENING,DEPOSIT BACKSIDE PROTECTION,EXPOSE LITHO LEVEL 5
ns_001645,BREAKDOWN VOLTAGE TEST,BACKSIDE RINSE,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,BACKSIDE GRIND
ns_001646,EPITAXIAL WAFER CHECK,SUBSTRATE CHECK,DRY WAFER,STRIP RESIST,MEASURE JUNCTION PROFILE
ns_001647,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS
ns_001648,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 5,DEPOSIT METAL SEED,MEASURE BACKSIDE CONTACT
ns_001649,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,FIELD PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,ANISOTROPIC ETCH SPACER
ns_001650,LEAKAGE TEST,CURE PASSIVATION,SWITCHING TEST,BREAKDOWN VOLTAGE TEST,MEASURE EPITAXY THICKNESS
ns_001651,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_001652,IMPLANT P BODY,MEASURE OPENING CD,IMPLANT WELL,FINAL LOT RELEASE,LOT RELEASE
ns_001653,SOFT BAKE,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3
ns_001654,P BODY WINDOW INSPECTION,CLEAN AFTER WINDOW ETCH,EXPOSE LITHO LEVEL 2,EPITAXY ANNEAL,CLEAN AFTER VIA ETCH
ns_001655,IMPLANT N BUFFER,MEASURE WINDOW CD,IMPLANT CHANNEL STOP,IMPLANT LDD,IMPLANT N-TYPE
ns_001656,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,DEPOSIT POLYSILICON
ns_001657,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,THRESHOLD VOLTAGE TEST
ns_001658,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_001659,SOFT BAKE,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 1
ns_001660,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,EXPOSE LITHO LEVEL 2,EPITAXY ANNEAL
ns_001661,EXPOSE LITHO LEVEL 2,CLEAN AFTER WINDOW ETCH,EXPOSE LITHO LEVEL 4,P BODY WINDOW INSPECTION,CLEAN AFTER VIA ETCH
ns_001662,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED
ns_001663,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,DEPOSIT SPACER DIELECTRIC,EPITAXIAL REWORK CHECK
ns_001664,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 1
ns_001665,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,THERMAL OXIDATION
ns_001666,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,HF DIP,OPEN BOND PAD WINDOW,OPEN PAD WINDOW
ns_001667,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,HF DIP,OPEN BOND PAD WINDOW,OPEN PAD WINDOW
ns_001668,CLEAN AFTER FIELD ETCH,EXPOSE LITHO LEVEL 5,BACKSIDE DRY,IMPLANT DRAIN / CATHODE REGION,FIELD PATTERN INSPECTION
ns_001669,LEAKAGE TEST,CURE PASSIVATION,BREAKDOWN VOLTAGE TEST,SWITCHING TEST,MEASURE EPITAXY THICKNESS
ns_001670,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_001671,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
