EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_001782,CLEAN AFTER ETCH,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 1,MEASURE PAD OPENING,SURFACE PREP FOR DEPOSITION
ns_001783,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,ANNEAL METAL
ns_001784,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS
ns_001785,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,BACKSIDE CLEAN
ns_001786,BACKSIDE RINSE,DEPOSIT SPACER DIELECTRIC,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,MEASURE SHEET RESISTANCE
ns_001787,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,PATTERN INSPECTION LEVEL 2,EXPOSE LITHO LEVEL 2
ns_001788,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_001789,CLEAN AFTER ETCH,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 1,PATTERN INSPECTION LEVEL 2,MEASURE PAD OPENING
ns_001790,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_001791,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,GRINDING WAFER BACKSIDE
ns_001792,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,MEASURE SURFACE PARTICLES
ns_001793,MEASURE RESISTIVITY,DEPOSIT PAD OXIDE,ANISOTROPIC ETCH SPACER,EPITAXY ANNEAL,ALIGN MASK LEVEL 1
ns_001794,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 4,LEAKAGE TEST,ALIGN MASK LEVEL 2
ns_001795,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,BACKSIDE CLEAN
ns_001796,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_001797,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION DEPTH
ns_001798,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION,CLEAN PAD OPENING,LEAKAGE TEST,YIELD ANALYSIS
ns_001799,BACKSIDE RINSE,BACKSIDE ANNEAL,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,DEPOSIT SPACER DIELECTRIC
ns_001800,BACKSIDE ANNEAL,DEPOSIT BARRIER METAL,ALIGN MASK LEVEL 3,MEASURE BACKSIDE CONTACT,ALIGN MASK LEVEL 4
ns_001801,CMP METAL,CMP VIA FILL,BACKSIDE THINNING CHECK,MEASURE VIA CD,MEASURE WAFER THICKNESS
ns_001802,LIGHT ANNEAL,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,MEASURE VIA CD,SHIP LOT
ns_001803,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND,DRY WAFER,EPITAXY PREP,FRONTSIDE CLEAN
ns_001804,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC
ns_001805,BACKSIDE ANNEAL,BACKSIDE RINSE,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,ALIGN MASK LEVEL 4
ns_001806,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION,CLEAN PAD OPENING,YIELD ANALYSIS,LEAKAGE TEST
ns_001807,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,CLEAN PAD OPENING,METAL PATTERN INSPECTION,DEPOSIT METAL SEED
ns_001808,BACKSIDE RINSE,BACKSIDE DRY,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT,BACKSIDE GRIND
ns_001809,BACKSIDE RINSE,BACKSIDE ANNEAL,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,DEPOSIT SPACER DIELECTRIC
ns_001810,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_001811,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,SUBSTRATE CHECK,MEASURE SHEET RESISTANCE
ns_001812,FILL VIA METAL,FILL VIA TUNGSTEN,DEPOSIT METAL SEED,ALIGN MASK LEVEL 4,MEASURE BACKSIDE CONTACT
ns_001813,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH
ns_001814,HF DIP,ANISOTROPIC ETCH SPACER,OXIDE STRIP,MEASURE LINE WIDTH,MEASURE GATE OXIDE THICKNESS
ns_001815,BACKSIDE RINSE,BACKSIDE ANNEAL,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,DEPOSIT SPACER DIELECTRIC
ns_001816,BACKSIDE RINSE,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,DEPOSIT BARRIER METAL,MEASURE VIA CD
ns_001817,LIGHT ANNEAL,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,MEASURE VIA CD,MEASURE SHEET RESISTANCE
ns_001818,IMPLANT WELL,MEASURE OPENING CD,CLEAN AFTER ETCH,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001819,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,THERMAL OXIDATION,DEVELOP PHOTORESIST
ns_001820,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,GRINDING WAFER BACKSIDE
ns_001821,CURE PASSIVATION,MEASURE BACKSIDE CONTACT,GATE OXIDE GROWTH,LEAKAGE TEST,POLY PATTERN INSPECTION
ns_001822,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,POST EXPOSE BAKE
ns_001823,EPITAXY ANNEAL,MEASURE RESISTIVITY,ETCH WET BACKSIDE,EPITAXIAL DEPOSITION,OXIDE STRIP
ns_001824,CMP METAL,CMP VIA FILL,BACKSIDE THINNING CHECK,MEASURE VIA CD,MEASURE WAFER THICKNESS
ns_001825,HARD BAKE,OXIDE ETCH,DIELECTRIC ETCH VIA,METAL ETCH DRY,VIA ETCH
ns_001826,DEPOSIT TUNGSTEN SEED,DEPOSIT METAL SEED,ALIGN MASK LEVEL 4,FILL VIA TUNGSTEN,DEPOSIT BACKSIDE PROTECTION
ns_001827,CLEAN AFTER ETCH,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 1,MEASURE PAD OPENING,PATTERN INSPECTION LEVEL 2
ns_001828,CURE PASSIVATION,MEASURE BACKSIDE CONTACT,GATE OXIDE GROWTH,LEAKAGE TEST,POLY PATTERN INSPECTION
ns_001829,BACKSIDE ANNEAL,BACKSIDE RINSE,MEASURE BACKSIDE CONTACT,CLEAN AFTER POLY ETCH,DEPOSIT BARRIER METAL
ns_001830,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,THERMAL OXIDATION,DEVELOP PHOTORESIST
ns_001831,BACKSIDE RINSE,BACKSIDE ANNEAL,DEPOSIT SPACER DIELECTRIC,MEASURE BACKSIDE CONTACT,CLEAN AFTER POLY ETCH
ns_001832,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 2,FILL VIA TUNGSTEN,EXPOSE LITHO LEVEL 3
ns_001833,BACKSIDE ANNEAL,CLEAN AFTER POLY ETCH,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,ALIGN MASK LEVEL 4
ns_001834,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,BACKSIDE CLEAN
ns_001835,BACKSIDE RINSE,BACKSIDE DRY,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT,BACKSIDE GRIND
ns_001836,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,PASSIVATION ETCH PAD OPENING
ns_001837,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE CLEAN WAFER,IMPLANT WELL
ns_001838,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION DEPTH
ns_001839,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,EPITAXIAL DEPOSITION,EPITAXY ANNEAL,POST EXPOSE BAKE
ns_001840,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,DEPOSIT METAL SEED,GATE OXIDE PREP
ns_001841,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE LINE WIDTH,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST
ns_001842,HF DIP,ANISOTROPIC ETCH SPACER,OXIDE STRIP,MEASURE LINE WIDTH,MEASURE GATE OXIDE THICKNESS
ns_001843,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_001844,DENSIFY DIELECTRIC,DENSIFY OXIDE,PRE CLEAN WAFER,SUBSTRATE CHECK,VIA OPENING INSPECTION
ns_001845,LEAKAGE TEST,GATE OXIDE PREP,GATE OXIDE GROWTH,POLYSILICON ANNEAL,CURE PASSIVATION
ns_001846,METAL PATTERN INSPECTION,CLEAN AFTER METAL ETCH,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,DEPOSIT METAL SEED
ns_001847,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,EXPOSE LITHO LEVEL 3,GATE OXIDE PREP
ns_001848,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH
ns_001849,POLY PATTERN INSPECTION,VIA INSPECTION,VIA OPENING INSPECTION,PATTERN INSPECTION LEVEL 2,METAL PATTERN INSPECTION
ns_001850,DRIVE IN DIFFUSION,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,LIGHT ANNEAL,BACKSIDE CLEAN
ns_001851,BACKSIDE RINSE,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE SPACER WIDTH,IMPLANT LDD
ns_001852,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_001853,LIGHT ANNEAL,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,MEASURE OXIDE THICKNESS
ns_001854,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_001855,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,THERMAL OXIDATION,DEVELOP PHOTORESIST
ns_001856,BACKSIDE ANNEAL,BACKSIDE RINSE,CLEAN AFTER POLY ETCH,MEASURE BACKSIDE CONTACT,ALIGN MASK LEVEL 4
ns_001857,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE SHEET RESISTANCE,SUBSTRATE CHECK
ns_001858,VIA INSPECTION,VIA OPENING INSPECTION,HARD BAKE,FINAL CLEAN,STRIP RESIST LEVEL 2
ns_001859,MEASURE RESISTIVITY,DEPOSIT PAD OXIDE,ANISOTROPIC ETCH SPACER,EPITAXY ANNEAL,ALIGN MASK LEVEL 1
ns_001860,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1,POLY PATTERN INSPECTION,ALIGN MASK LEVEL 4
ns_001861,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,IMPLANT WELL,PRE CLEAN WAFER
ns_001862,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,GRINDING WAFER BACKSIDE
ns_001863,MEASURE VIA CD,DEPOSIT BARRIER METAL,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,STRIP PHOTORESIST
ns_001864,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION,CLEAN PAD OPENING,YIELD ANALYSIS,LEAKAGE TEST
ns_001865,BACKSIDE ANNEAL,ALIGN MASK LEVEL 4,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP
ns_001866,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 3,GATE OXIDE PREP
ns_001867,GATE OXIDE PREP,LEAKAGE TEST,MEASURE OXIDE THICKNESS,ANNEAL POLYSILICON,EXPOSE LITHO LEVEL 2
ns_001868,POLYSILICON ETCH,HARD BAKE,OXIDE ETCH,VIA ETCH,POLYSILICON ETCH DRY
ns_001869,BACKSIDE RINSE,BACKSIDE DRY,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT,BACKSIDE GRIND
ns_001870,CLEAN AFTER ETCH,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 1,PATTERN INSPECTION LEVEL 2,MEASURE PAD OPENING
ns_001871,IMPLANT SOURCE DRAIN,MEASURE GATE CD,WAFER CLEAN PRE-GRIND,MEASURE LINE WIDTH,PACKAGE PREPARATION
ns_001872,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND,DRY WAFER,EPITAXY PREP,FRONTSIDE CLEAN
ns_001873,FILL VIA METAL,FILL VIA TUNGSTEN,DEPOSIT METAL SEED,ALIGN MASK LEVEL 4,MEASURE BACKSIDE CONTACT
ns_001874,BACKSIDE RINSE,BACKSIDE ANNEAL,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,FILL VIA METAL
ns_001875,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE METAL THICKNESS
ns_001876,WET CLEAN RCA2,RCA CLEAN 2,FRONTSIDE CLEAN,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW
ns_001877,BACKSIDE RINSE,DEPOSIT SPACER DIELECTRIC,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,BACKSIDE DRY
ns_001878,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,BACKSIDE THINNING CHECK,WET CLEAN RCA1
ns_001879,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,BACKSIDE THINNING CHECK,FRONTSIDE CLEAN,WET CLEAN RCA1
ns_001880,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,PRE CLEAN INSPECTION,MEASURE METAL THICKNESS
ns_001881,FINAL CLEAN,FRONTSIDE CLEAN FINAL,VIA OPENING INSPECTION,VIA INSPECTION,FINAL THICKNESS MEASURE
ns_001882,POLYSILICON ETCH,HARD BAKE,OXIDE ETCH,VIA ETCH,POLYSILICON ETCH DRY
ns_001883,MEASURE GATE CD,IMPLANT SOURCE DRAIN,MEASURE CD LEVEL 2,IMPLANT N-TYPE,DEPOSIT BARRIER METAL
ns_001884,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE INITIAL GEOMETRY,MEASURE SURFACE PARTICLES
ns_001885,POLY PATTERN INSPECTION,VIA INSPECTION,VIA OPENING INSPECTION,PATTERN INSPECTION LEVEL 2,METAL PATTERN INSPECTION
ns_001886,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 4,LEAKAGE TEST
ns_001887,SOFT BAKE,LOT RELEASE,FINAL LOT RELEASE,EXPOSE LITHO LEVEL 4,SPIN COAT PHOTORESIST
ns_001888,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_001889,MEASURE GATE CD,IMPLANT SOURCE DRAIN,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS,WAFER CLEAN PRE PROCESS
ns_001890,BACKSIDE ANNEAL,ALIGN MASK LEVEL 4,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP
ns_001891,SUBSTRATE CHECK,DRY WAFER,WAFER CLEAN PRE-GRIND,EPITAXY PREP,DEVELOP PHOTORESIST
ns_001892,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3
ns_001893,DENSIFY DIELECTRIC,DENSIFY OXIDE,PRE CLEAN WAFER,SUBSTRATE CHECK,VIA OPENING INSPECTION
ns_001894,SOFT BAKE,LOT RELEASE,FINAL LOT RELEASE,EXPOSE LITHO LEVEL 4,SPIN COAT PHOTORESIST
ns_001895,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,IMPLANT WELL
ns_001896,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,VIA OPENING INSPECTION
ns_001897,BACKSIDE RINSE,BACKSIDE ANNEAL,DEPOSIT SPACER DIELECTRIC,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN
ns_001898,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,CURE PASSIVATION
ns_001899,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 3,GATE OXIDE PREP
ns_001900,SOFT BAKE,LOT RELEASE,FINAL LOT RELEASE,EXPOSE LITHO LEVEL 4,SPIN COAT PHOTORESIST
ns_001901,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,ANNEAL METAL
ns_001902,MEASURE RESISTIVITY,DEPOSIT PAD OXIDE,ANISOTROPIC ETCH SPACER,EPITAXY ANNEAL,ALIGN MASK LEVEL 1
ns_001903,ALIGN MASK LEVEL 2,POLYSILICON ETCH DRY,CLEAN AFTER POLY ETCH,PATTERN INSPECTION LEVEL 2,FINAL LOT RELEASE
ns_001904,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_001905,BACKSIDE RINSE,BACKSIDE ANNEAL,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT,BACKSIDE METALLIZATION PREP
ns_001906,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_001907,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,IMPLANT WELL
ns_001908,CLEAN AFTER ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,PATTERN INSPECTION LEVEL 2
ns_001909,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,METAL PATTERN INSPECTION,DEPOSIT METAL SEED,CLEAN PAD OPENING
ns_001910,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,DEVELOP PAD WINDOW
ns_001911,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_001912,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,MEASURE DIELECTRIC THICKNESS,LOT IDENTIFICATION,SHIP LOT
ns_001913,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,BACKSIDE CLEAN
ns_001914,BACKSIDE ANNEAL,BACKSIDE RINSE,LIGHT ANNEAL,DEPOSIT BARRIER METAL,MEASURE BACKSIDE CONTACT
ns_001915,IMPLANT WELL,MEASURE OPENING CD,CLEAN AFTER ETCH,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001916,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,POST EXPOSE BAKE
ns_001917,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,BACKSIDE ANNEAL,MEASURE BACKSIDE CONTACT
ns_001918,CLEAN AFTER ETCH,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 1,PATTERN INSPECTION LEVEL 2,CLEAN AFTER METAL ETCH
ns_001919,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE METAL THICKNESS
ns_001920,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS
ns_001921,YIELD ANALYSIS,LEAKAGE TEST,MEASURE BACKSIDE CONTACT,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION
ns_001922,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,THRESHOLD VOLTAGE TEST
ns_001923,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,IMPLANT WELL
ns_001924,FILL VIA METAL,DEPOSIT METAL SEED,FILL VIA TUNGSTEN,ALIGN MASK LEVEL 4,MEASURE BACKSIDE CONTACT
ns_001925,LIGHT ANNEAL,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,MEASURE OXIDE THICKNESS
ns_001926,CLEAN PAD OPENING,LEAKAGE TEST,BACKSIDE METALLIZATION PREP,CLEAN AFTER METAL ETCH,WAFER SORT TEST
ns_001927,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC
ns_001928,MEASURE PAD OPENING,BACKSIDE ANNEAL,DEPOSIT BACKSIDE METAL,CLEAN PAD OPENING,DEPOSIT METAL SEED
ns_001929,DENSIFY DIELECTRIC,DENSIFY OXIDE,PRE CLEAN WAFER,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND
ns_001930,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS
ns_001931,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_001932,POLY PATTERN INSPECTION,VIA INSPECTION,VIA OPENING INSPECTION,PATTERN INSPECTION LEVEL 2,METAL PATTERN INSPECTION
ns_001933,ANNEAL METAL,ANNEAL METAL 1,MEASURE THICKNESS,MEASURE METAL THICKNESS,PATTERN INSPECTION LEVEL 1
ns_001934,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE DIELECTRIC THICKNESS
ns_001935,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 4,MEASURE RESISTIVITY,ALIGN MASK LEVEL 2,PATTERN INSPECTION LEVEL 1
ns_001936,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS,WAFER CLEAN PRE PROCESS,PRE CLEAN WAFER,MEASURE THICKNESS
ns_001937,THRESHOLD VOLTAGE TEST,PARAMETRIC TEST,SWITCHING TEST,FINAL CLEAN,FINAL PARTICLE INSPECTION
ns_001938,BACKSIDE RINSE,DEPOSIT SPACER DIELECTRIC,MEASURE BACKSIDE CONTACT,MEASURE SHEET RESISTANCE,MEASURE SPACER WIDTH
ns_001939,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 4,YIELD ANALYSIS
ns_001940,POLYSILICON ETCH,HARD BAKE,OXIDE ETCH,VIA ETCH,POLYSILICON ETCH DRY
ns_001941,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,DEPOSIT METAL SEED,CLEAN PAD OPENING
ns_001942,BACKSIDE ANNEAL,MEASURE CD LEVEL 2,IMPLANT N-TYPE,MEASURE SURFACE DEFECTS,CLEAN AFTER POLY ETCH
ns_001943,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,IMPLANT WELL
ns_001944,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_001945,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_001946,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_001947,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH
ns_001948,SOFT BAKE,EXPOSE LITHO LEVEL 4,LOT RELEASE,FINAL LOT RELEASE,SPIN COAT PHOTORESIST
ns_001949,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,GATE OXIDE PREP,EXPOSE LITHO LEVEL 3
ns_001950,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,BACKSIDE CLEAN
ns_001951,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS,WAFER CLEAN PRE PROCESS,PRE CLEAN WAFER,RAPID THERMAL ANNEAL
ns_001952,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS
ns_001953,MEASURE SURFACE PARTICLES,MEASURE SURFACE DEFECTS,WAFER CLEAN PRE PROCESS,PRE CLEAN WAFER,MEASURE THICKNESS
