EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_002060,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,BACKSIDE ANNEAL,CURE PASSIVATION,CLEAN AFTER VIA ETCH
ns_002061,METAL PATTERN INSPECTION,CLEAN AFTER METAL ETCH,POLY PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,PATTERN INSPECTION LEVEL 1
ns_002062,CMP METAL,CMP VIA FILL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT BARRIER METAL
ns_002063,VIA INSPECTION,VIA OPENING INSPECTION,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,PRE CLEAN INSPECTION
ns_002064,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,DEVELOP PHOTORESIST,RAPID THERMAL ANNEAL
ns_002065,EXPOSE LITHO LEVEL 1,DRIVE IN DIFFUSION,THERMAL OXIDATION,PRE ANNEAL CHECK,IMPLANT WELL
ns_002066,IMPLANT WELL,MEASURE OPENING CD,IMPLANT SOURCE DRAIN,IMPLANT N-TYPE,DEPOSIT POLYSILICON
ns_002067,EPITAXIAL DEPOSITION,GRINDING WAFER BACKSIDE,EPITAXY PREP,DEPOSIT PAD OXIDE,DRIVE IN DIFFUSION
ns_002068,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,CMP VIA FILL
ns_002069,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,MEASURE OXIDE THICKNESS
ns_002070,EPITAXIAL DEPOSITION,GRINDING WAFER BACKSIDE,EPITAXY PREP,DEPOSIT PAD OXIDE,DRIVE IN DIFFUSION
ns_002071,MEASURE BACKSIDE CONTACT,MEASURE PAD OPENING,WAFER SORT TEST,BACKSIDE ANNEAL,DEPOSIT BACKSIDE METAL
ns_002072,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002073,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,DEPOSIT SPACER DIELECTRIC
ns_002074,FINAL CLEAN,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,DEPOSIT BARRIER METAL,DEPOSIT BACKSIDE METAL
ns_002075,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,DENSIFY OXIDE
ns_002076,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,INSPECT PATTERN LEVEL 1
ns_002077,CMP METAL,CMP VIA FILL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT BARRIER METAL
ns_002078,EXPOSE LITHO LEVEL 3,FINAL CLEAN,EXPOSE LITHO LEVEL 4,IMPLANT LDD,DEPOSIT BARRIER METAL
ns_002079,EPITAXY ANNEAL,WAFER SURFACE CLEAN,RINSE WET WAFER_EDGE,MEASURE RESISTIVITY,BACKSIDE ANNEAL
ns_002080,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,DIELECTRIC ETCH VIA,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_002081,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK
ns_002082,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_002083,OXIDE ETCH,HARD BAKE,IMPLANT WELL,DRIVE IN DIFFUSION,PRE ANNEAL CHECK
ns_002084,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_002085,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,DEPOSIT TUNGSTEN SEED
ns_002086,DEPOSIT SPACER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT POLYSILICON,DEPOSIT BARRIER METAL
ns_002087,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 1,METAL PATTERN INSPECTION,PATTERN INSPECTION LEVEL 2,VIA INSPECTION
ns_002088,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,CLEAN AFTER VIA ETCH
ns_002089,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 1,HF DIP
ns_002090,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,DEPOSIT SPACER DIELECTRIC
ns_002091,SOFT BAKE,ALIGN MASK LEVEL 1,LEAKAGE TEST,FINAL THICKNESS MEASURE,CURE PASSIVATION
ns_002092,EXPOSE LITHO LEVEL 3,IMPLANT LDD,EXPOSE LITHO LEVEL 4,DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH
ns_002093,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,WAFER SURFACE CLEAN
ns_002094,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,METAL ETCH
ns_002095,THRESHOLD VOLTAGE TEST,PARAMETRIC TEST,SWITCHING TEST,PACKAGE PREPARATION,LOT RELEASE
ns_002096,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,VIA ETCH,DIELECTRIC ETCH VIA
ns_002097,STRIP RESIST,STRIP RESIST LEVEL 2,STRIP PHOTORESIST,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST
ns_002098,FINAL CLEAN,EXPOSE LITHO LEVEL 4,FRONTSIDE CLEAN FINAL,DEPOSIT BACKSIDE METAL,CLEAN AFTER METAL ETCH
ns_002099,DRY WAFER,WAFER CLEAN PRE-GRIND,SUBSTRATE CHECK,WAFER CLEAN PRE PROCESS,POLYSILICON ETCH DRY
ns_002100,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,DEPOSIT TUNGSTEN SEED
ns_002101,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,STRIP PHOTORESIST,STRIP RESIST
ns_002102,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_002103,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002104,CMP METAL,CMP VIA FILL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT TOP METAL
ns_002105,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,HARD BAKE,STRIP RESIST
ns_002106,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,CLEAN AFTER METAL ETCH,PATTERN INSPECTION LEVEL 1,INSPECT PATTERN LEVEL 1
ns_002107,ANNEAL METAL,ANNEAL METAL 1,LIGHT ANNEAL,POLYSILICON ANNEAL,RAPID THERMAL ANNEAL
ns_002108,MEASURE VIA CD,DEPOSIT BARRIER METAL,MEASURE LINE WIDTH,DEVELOP PHOTORESIST,STRIP PHOTORESIST
ns_002109,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002110,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,SPIN COAT PHOTORESIST
ns_002111,FINAL ELECTRICAL TEST PREP,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,ANNEAL METAL,ANNEAL METAL 1
ns_002112,EXPOSE LITHO LEVEL 3,IMPLANT LDD,EXPOSE LITHO LEVEL 4,CLEAN AFTER VIA ETCH,DEPOSIT BARRIER METAL
ns_002113,EXPOSE LITHO LEVEL 2,PATTERN INSPECTION LEVEL 2,EXPOSE LITHO LEVEL 4,MEASURE GATE OXIDE THICKNESS,ALIGN MASK LEVEL 2
ns_002114,WAFER SORT TEST,YIELD ANALYSIS,RINSE WET WAFER_EDGE,MEASURE BACKSIDE CONTACT,MEASURE BACKSIDE ROUGHNESS
ns_002115,MEASURE RESISTIVITY,WAFER CLEAN PRE-GRIND,RCA CLEAN 2,WET CLEAN RCA2,DRY WAFER
ns_002116,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH
ns_002117,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,POLYSILICON ETCH DRY
ns_002118,POLYSILICON ETCH,HARD BAKE,METAL ETCH,OXIDE ETCH,POLYSILICON ETCH DRY
ns_002119,EPITAXY ANNEAL,WAFER SURFACE CLEAN,MEASURE RESISTIVITY,THERMAL OXIDATION,MEASURE BACKSIDE ROUGHNESS
ns_002120,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3,INSPECT PATTERN LEVEL 1
ns_002121,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,CLEAN AFTER VIA ETCH
ns_002122,LEAKAGE TEST,DEPOSIT POLYSILICON,DEPOSIT BACKSIDE METAL,CLEAN AFTER METAL ETCH,THRESHOLD VOLTAGE TEST
ns_002123,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,DEPOSIT METAL SEED
ns_002124,MEASURE PAD OPENING,DEPOSIT PAD OXIDE,MEASURE BACKSIDE CONTACT,BACKSIDE ANNEAL,WAFER SORT TEST
ns_002125,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002126,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,FINAL OXIDE CHECK
ns_002127,METAL ETCH,METAL ETCH DRY,OXIDE ETCH DRY,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING
ns_002128,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN PAD WINDOW,DEVELOP PAD WINDOW,OPEN BOND PAD WINDOW
ns_002129,STRIP RESIST,STRIP RESIST LEVEL 2,STRIP PHOTORESIST,SPIN COAT PHOTORESIST,HARD BAKE
ns_002130,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_002131,DENSIFY DIELECTRIC,DENSIFY OXIDE,ANNEAL METAL,ANNEAL METAL 1,LIGHT ANNEAL
ns_002132,SOFT BAKE,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,ALIGN MASK LEVEL 1,HARD BAKE
ns_002133,METAL ETCH,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH,OXIDE ETCH
ns_002134,EXPOSE LITHO LEVEL 4,FINAL CLEAN,DEPOSIT BACKSIDE METAL,CLEAN AFTER METAL ETCH,FRONTSIDE CLEAN FINAL
ns_002135,MEASURE CD LEVEL 2,IMPLANT N-TYPE,MEASURE GATE CD,IMPLANT SOURCE DRAIN,MEASURE VIA CD
ns_002136,SOFT BAKE,ALIGN MASK LEVEL 1,FINAL THICKNESS MEASURE,CURE PASSIVATION,SHIP LOT
ns_002137,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,STRIP RESIST
ns_002138,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,BACKSIDE ANNEAL,CURE PASSIVATION,CLEAN AFTER VIA ETCH
ns_002139,CLEAN PAD OPENING,CLEAN AFTER POLY ETCH,MEASURE PAD OPENING,CLEAN AFTER METAL ETCH,BACKSIDE RINSE
ns_002140,VIA INSPECTION,VIA OPENING INSPECTION,METAL PATTERN INSPECTION,PRE CLEAN INSPECTION,INITIAL WAFER INSPECTION
ns_002141,DRY WAFER,WAFER CLEAN PRE-GRIND,SUBSTRATE CHECK,WAFER CLEAN PRE PROCESS,POLYSILICON ETCH DRY
ns_002142,FILL VIA METAL,DEPOSIT BACKSIDE METAL,DEPOSIT METAL SEED,PRE ANNEAL CHECK,LIGHT ANNEAL
ns_002143,DEPOSIT TOP METAL,DEPOSIT METAL 1,POST EXPOSE BAKE,SPIN COAT PHOTORESIST,PRE ANNEAL CHECK
ns_002144,EXPOSE LITHO LEVEL 3,IMPLANT LDD,CLEAN AFTER VIA ETCH,DEPOSIT BARRIER METAL,MEASURE SPACER WIDTH
ns_002145,CLEAN AFTER VIA ETCH,CLEAN AFTER POLY ETCH,CLEAN PAD OPENING,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH
ns_002146,EPITAXIAL DEPOSITION,DRIVE IN DIFFUSION,EPITAXY PREP,PRE ANNEAL CHECK,WAFER CLEAN PRE-GRIND
ns_002147,FINAL CLEAN,FRONTSIDE CLEAN FINAL,CLEAN AFTER METAL ETCH,DEPOSIT BARRIER METAL,LOT RELEASE
ns_002148,SOFT BAKE,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,ALIGN MASK LEVEL 1,HARD BAKE
ns_002149,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE INITIAL GEOMETRY,PRE CLEAN WAFER
ns_002150,DEPOSIT BACKSIDE METAL,FILL VIA METAL,LEAKAGE TEST,DEPOSIT BACKSIDE PROTECTION,EXPOSE LITHO LEVEL 4
ns_002151,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,CLEAN AFTER VIA ETCH
ns_002152,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_002153,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4
ns_002154,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_002155,EXPOSE LITHO LEVEL 1,IMPLANT WELL,OXIDE ETCH,MEASURE OPENING CD,THERMAL OXIDATION
ns_002156,EPITAXY ANNEAL,EPITAXY PREP,ETCH WET BACKSIDE,EPITAXIAL DEPOSITION,MEASURE EPITAXY THICKNESS
ns_002157,METAL ETCH,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH,OXIDE ETCH
ns_002158,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE VIA CD,DEPOSIT BARRIER METAL
ns_002159,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,DEVELOP PHOTORESIST,HARD BAKE
ns_002160,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_002161,LEAKAGE TEST,SWITCHING TEST,FINAL THICKNESS MEASURE,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE
ns_002162,FINAL CLEAN,FRONTSIDE CLEAN FINAL,CLEAN AFTER METAL ETCH,DEPOSIT BARRIER METAL,LOT RELEASE
ns_002163,BACKSIDE METALLIZATION PREP,SURFACE PREP FOR DEPOSITION,BACKSIDE DRY,GATE OXIDE PREP,YIELD ANALYSIS
ns_002164,SOFT BAKE,ALIGN MASK LEVEL 1,THERMAL OXIDATION,HARD BAKE,MEASURE JUNCTION DEPTH
ns_002165,EXPOSE LITHO LEVEL 2,PATTERN INSPECTION LEVEL 2,ALIGN MASK LEVEL 2,MEASURE GATE OXIDE THICKNESS,GATE OXIDE PREP
ns_002166,MEASURE SHEET RESISTANCE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT SPACER DIELECTRIC,MEASURE JUNCTION PROFILE
ns_002167,MEASURE SHEET RESISTANCE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT SPACER DIELECTRIC,MEASURE JUNCTION PROFILE
ns_002168,ANNEAL METAL,ANNEAL METAL 1,LIGHT ANNEAL,RAPID THERMAL ANNEAL,POLYSILICON ANNEAL
ns_002169,EXPOSE LITHO LEVEL 2,PATTERN INSPECTION LEVEL 2,ALIGN MASK LEVEL 2,GATE OXIDE PREP,EXPOSE LITHO LEVEL 4
ns_002170,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_002171,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,CLEAN PAD OPENING
ns_002172,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_002173,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,DEPOSIT POLYSILICON,ANNEAL METAL
ns_002174,IMPLANT WELL,IMPLANT SOURCE DRAIN,IMPLANT N-TYPE,MEASURE OPENING CD,DEPOSIT POLYSILICON
ns_002175,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS
ns_002176,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN PAD OPENING,CLEAN AFTER ETCH,CLEAN AFTER POLY ETCH
ns_002177,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,HARD BAKE,RAPID THERMAL ANNEAL
ns_002178,CMP METAL,CMP VIA FILL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT TOP METAL
ns_002179,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,CLEAN AFTER VIA ETCH
ns_002180,FINAL CLEAN,EXPOSE LITHO LEVEL 4,FRONTSIDE CLEAN FINAL,CLEAN AFTER METAL ETCH,DEPOSIT BACKSIDE METAL
ns_002181,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 1,CLEAN AFTER METAL ETCH,PATTERN INSPECTION LEVEL 2
ns_002182,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK
ns_002183,BACKSIDE DRY,ETCH WET BACKSIDE,BACKSIDE CLEAN FINAL,METAL ETCH DRY,CMP METAL
ns_002184,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN PAD OPENING,CLEAN AFTER ETCH,CLEAN AFTER POLY ETCH
ns_002185,DEPOSIT BACKSIDE METAL,FILL VIA METAL,LEAKAGE TEST,DEPOSIT BACKSIDE PROTECTION,EXPOSE LITHO LEVEL 4
ns_002186,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_002187,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_002188,SOFT BAKE,ALIGN MASK LEVEL 1,HARD BAKE,SHIP LOT,MEASURE VIA CD
ns_002189,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH,IMPLANT WELL,METAL ETCH DRY
ns_002190,EXPOSE LITHO LEVEL 3,FINAL CLEAN,EXPOSE LITHO LEVEL 4,IMPLANT LDD,CLEAN AFTER VIA ETCH
ns_002191,SOFT BAKE,ALIGN MASK LEVEL 1,HARD BAKE,THERMAL OXIDATION,OXIDE ETCH
ns_002192,WET CLEAN RCA2,RCA CLEAN 2,WET CLEAN RCA1,RCA CLEAN 1,DRY WAFER
ns_002193,EXPOSE LITHO LEVEL 3,IMPLANT LDD,IMPLANT N-TYPE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_002194,EXPOSE LITHO LEVEL 3,IMPLANT LDD,CLEAN AFTER VIA ETCH,IMPLANT N-TYPE,DEPOSIT INTERLAYER DIELECTRIC
ns_002195,YIELD ANALYSIS,DEPOSIT BACKSIDE METAL,WAFER SORT TEST,EXPOSE LITHO LEVEL 4,INSPECT PATTERN LEVEL 1
ns_002196,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,POLYSILICON ETCH DRY
ns_002197,VIA INSPECTION,VIA OPENING INSPECTION,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,PRE CLEAN INSPECTION
ns_002198,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,POLYSILICON ETCH DRY
ns_002199,CLEAN AFTER METAL ETCH,CLEAN PAD OPENING,CLEAN AFTER ETCH,METAL PATTERN INSPECTION,BACKSIDE ANNEAL
ns_002200,FINAL CLEAN,FRONTSIDE CLEAN FINAL,CLEAN AFTER METAL ETCH,FINAL THICKNESS MEASURE,BACKSIDE CLEAN
ns_002201,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT SPACER DIELECTRIC,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER
ns_002202,YIELD ANALYSIS,DEPOSIT BACKSIDE METAL,WAFER SORT TEST,EXPOSE LITHO LEVEL 4,INSPECT PATTERN LEVEL 1
ns_002203,EXPOSE LITHO LEVEL 3,IMPLANT LDD,CLEAN AFTER VIA ETCH,MEASURE SPACER WIDTH,IMPLANT N-TYPE
ns_002204,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP RESIST
ns_002205,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,EXPOSE LITHO LEVEL 1,MEASURE OXIDE THICKNESS,HF DIP
ns_002206,FINAL CLEAN,FRONTSIDE CLEAN FINAL,CLEAN AFTER METAL ETCH,LOT RELEASE,FINAL LOT RELEASE
ns_002207,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,CLEAN AFTER VIA ETCH
ns_002208,BACKSIDE RINSE,LEAKAGE TEST,BACKSIDE ETCH CLEAN,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE METAL
ns_002209,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_002210,PATTERN INSPECTION LEVEL 1,METAL PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 2
ns_002211,EXPOSE LITHO LEVEL 3,IMPLANT LDD,FINAL CLEAN,DEPOSIT BARRIER METAL,EXPOSE LITHO LEVEL 4
ns_002212,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,MEASURE GATE OXIDE THICKNESS
ns_002213,CURE PASSIVATION,LIGHT ANNEAL,BACKSIDE ANNEAL,CLEAN AFTER METAL ETCH,PRE ANNEAL CHECK
ns_002214,DEPOSIT TOP METAL,DEPOSIT METAL 1,POST EXPOSE BAKE,SPIN COAT PHOTORESIST,PRE ANNEAL CHECK
ns_002215,FILL VIA METAL,DEPOSIT BACKSIDE METAL,DEPOSIT METAL SEED,EXPOSE LITHO LEVEL 4,OXIDE STRIP
ns_002216,EXPOSE LITHO LEVEL 2,PATTERN INSPECTION LEVEL 2,MEASURE GATE OXIDE THICKNESS,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 2
ns_002217,MEASURE OPENING CD,IMPLANT WELL,MEASURE GATE CD,IMPLANT SOURCE DRAIN,MEASURE CD LEVEL 2
ns_002218,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002219,EXPOSE LITHO LEVEL 1,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,IMPLANT WELL,THERMAL OXIDATION
ns_002220,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,WAFER SURFACE CLEAN
ns_002221,LIGHT ANNEAL,DRIVE IN DIFFUSION,GRINDING WAFER BACKSIDE,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO
ns_002222,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK,PARAMETRIC TEST
ns_002223,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_002224,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,MEASURE SHEET RESISTANCE,SPIN COAT PHOTORESIST
ns_002225,BACKSIDE RINSE,LEAKAGE TEST,BACKSIDE ETCH CLEAN,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE METAL
ns_002226,MEASURE SHEET RESISTANCE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT SPACER DIELECTRIC,MEASURE JUNCTION PROFILE
ns_002227,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002228,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,STRIP RESIST
ns_002229,EPITAXY ANNEAL,WAFER SURFACE CLEAN,RINSE WET WAFER_EDGE,MEASURE RESISTIVITY,MEASURE BACKSIDE ROUGHNESS
ns_002230,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,DEPOSIT PASSIVATION LAYER
ns_002231,POLYSILICON ETCH,HARD BAKE,METAL ETCH,POLYSILICON ETCH DRY,OXIDE ETCH
ns_002232,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,STRIP PHOTORESIST,STRIP RESIST
ns_002233,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_002234,BACKSIDE RINSE,LEAKAGE TEST,BACKSIDE ETCH CLEAN,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE PROTECTION
ns_002235,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE VIA CD,PASSIVATION ETCH PAD OPENING
