EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_001765,FILL VIA METAL,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE METAL,DEPOSIT METAL SEED,BACKSIDE RINSE
ns_001766,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL GEOMETRY CHECK
ns_001767,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,LIGHT ANNEAL,ANNEAL METAL
ns_001768,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001769,SOFT BAKE,ALIGN MASK LEVEL 1,POLYSILICON ANNEAL,RAPID THERMAL ANNEAL,HARD BAKE
ns_001770,ETCH SILICON OR OXIDE WINDOW,HARD BAKE,OXIDE ETCH DRY,METAL ETCH,POLYSILICON ETCH
ns_001771,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,CLEAN AFTER METAL ETCH
ns_001772,METAL ETCH DRY,METAL ETCH,POLYSILICON ETCH DRY,OXIDE ETCH DRY,ANNEAL METAL 1
ns_001773,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001774,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5
ns_001775,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1
ns_001776,RCA CLEAN 2,WET CLEAN RCA2,HF DIP,RCA CLEAN 1,WET CLEAN RCA1
ns_001777,MEASURE GATE CD,IMPLANT CHANNEL STOP,IMPLANT SOURCE DRAIN,POLYSILICON ETCH DRY,MEASURE DEVICE PARAMETER
ns_001778,CLEAN AFTER POLY ETCH,POLY PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,CLEAN AFTER FIELD ETCH,FILL VIA METAL
ns_001779,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,MEASURE GATE OXIDE THICKNESS
ns_001780,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1
ns_001781,CLEAN PAD OPENING,MEASURE PAD OPENING,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,CLEAN AFTER METAL ETCH
ns_001782,CLEAN AFTER OXIDE ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH
ns_001783,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,METAL ETCH
ns_001784,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001785,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,BACKSIDE ANNEAL
ns_001786,FIELD OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW,OXIDE ETCH
ns_001787,CLEAN AFTER WINDOW ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER OXIDE ETCH
ns_001788,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001789,CLEAN AFTER OXIDE ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER ETCH,FINAL CLEAN
ns_001790,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST,MEASURE GATE CD
ns_001791,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 1,MEASURE EPITAXY THICKNESS
ns_001792,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001793,MEASURE RESISTIVITY,EXPOSE LITHO LEVEL 1,MEASURE EPITAXY THICKNESS,MEASURE SURFACE PLANARITY,MEASURE PLANARITY
ns_001794,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 6
ns_001795,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,CLEAN PAD OPENING
ns_001796,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL GEOMETRY CHECK
ns_001797,MEASURE DEVICE PARAMETER,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE JUNCTION PROFILE,MEASURE SHEET RESISTANCE
ns_001798,WAFER SORT TEST,YIELD ANALYSIS,LOT RELEASE,FINAL LOT RELEASE,RECEIVE WAFER LOT
ns_001799,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 5,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4
ns_001800,IMPLANT DRAIN / CATHODE REGION,EXPOSE LITHO LEVEL 2,CLEAN AFTER FIELD ETCH,DEPOSIT BACKSIDE METAL,CLEAN AFTER WINDOW ETCH
ns_001801,CMP METAL,CMP VIA FILL,DEPOSIT METAL 1,DEPOSIT TOP METAL,CMP INTERLAYER DIELECTRIC
ns_001802,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,LIGHT ANNEAL,IMPLANT N BUFFER
ns_001803,EPITAXIAL WAFER CHECK,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL LAYER PREP,EPITAXIAL DEPOSITION
ns_001804,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_001805,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 5,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4
ns_001806,YIELD ANALYSIS,WAFER SORT TEST,LOT RELEASE,FINAL LOT RELEASE,RECEIVE WAFER LOT
ns_001807,CLEAN AFTER METAL ETCH,CLEAN AFTER OXIDE ETCH,CLEAN PAD OPENING,CLEAN AFTER POLY ETCH,METAL PATTERN INSPECTION
ns_001808,BACKSIDE RINSE,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,BACKSIDE DRY,CLEAN AFTER WINDOW ETCH
ns_001809,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001810,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_001811,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,STRIP RESIST
ns_001812,FILL VIA METAL,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE,DEPOSIT METAL SEED
ns_001813,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 6,P BODY WINDOW INSPECTION
ns_001814,HF DIP,FRONTSIDE CLEAN,BACKSIDE CLEAN,BACKSIDE GRIND,WET CLEAN RCA2
ns_001815,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 5,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4
ns_001816,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,MEASURE SHEET RESISTANCE,MEASURE GATE CD
ns_001817,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,IMPLANT N BUFFER,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_001818,IMPLANT P BODY,MEASURE OPENING CD,IMPLANT N BUFFER,IMPLANT SOURCE REGION,IMPLANT WELL
ns_001819,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,DENSIFY DIELECTRIC
ns_001820,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 1,MEASURE EPITAXY THICKNESS
ns_001821,CURE PASSIVATION,DENSIFY OXIDE,DENSIFY DIELECTRIC,BACKSIDE ANNEAL,BACKSIDE DRY
ns_001822,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,RCA CLEAN 2
ns_001823,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,EPITAXIAL WAFER CHECK
ns_001824,CMP METAL,CMP VIA FILL,DEPOSIT METAL 1,DEPOSIT TOP METAL,CMP DIELECTRIC
ns_001825,OXIDE ETCH DRY,HARD BAKE,ETCH SILICON OR OXIDE WINDOW,METAL ETCH DRY,OXIDE ETCH
ns_001826,DEPOSIT METAL SEED,FILL VIA METAL,DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH
ns_001827,CLEAN AFTER OXIDE ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER ETCH
ns_001828,CURE PASSIVATION,DENSIFY OXIDE,DENSIFY DIELECTRIC,BACKSIDE ANNEAL,BACKSIDE DRY
ns_001829,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER FIELD ETCH,EXPOSE LITHO LEVEL 2,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST
ns_001830,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,MEASURE METAL THICKNESS
ns_001831,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,MEASURE SHEET RESISTANCE,MEASURE GATE CD
ns_001832,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 2
ns_001833,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,DENSIFY OXIDE
ns_001834,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,BACKSIDE ANNEAL
ns_001835,BACKSIDE RINSE,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,BACKSIDE DRY,CLEAN AFTER WINDOW ETCH
ns_001836,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,PASSIVATION ETCH
ns_001837,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001838,MEASURE DEVICE PARAMETER,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE JUNCTION PROFILE,MEASURE SHEET RESISTANCE
ns_001839,MEASURE OXIDE THICKNESS,ALIGN MASK LEVEL 1,WAFER SURFACE CLEAN,THERMAL OXIDATION,MEASURE GATE OXIDE THICKNESS
ns_001840,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,FILL VIA METAL,DEPOSIT METAL SEED
ns_001841,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001842,HF DIP,FRONTSIDE CLEAN,BACKSIDE CLEAN,BACKSIDE GRIND,WET CLEAN RCA2
ns_001843,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001844,DENSIFY DIELECTRIC,DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC
ns_001845,LEAKAGE TEST,MEASURE PAD OPENING,SWITCHING TEST,MEASURE BACKSIDE CONTACT,THRESHOLD VOLTAGE TEST
ns_001846,METAL PATTERN INSPECTION,FILL VIA METAL,FIELD PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,CLEAN AFTER METAL ETCH
ns_001847,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER OXIDE ETCH
ns_001848,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_001849,P BODY WINDOW INSPECTION,POLY PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,INSPECT PATTERN LEVEL 1,FIELD PATTERN INSPECTION
ns_001850,DRIVE IN DIFFUSION,PRE ANNEAL CHECK,THERMAL OXIDATION,RAPID THERMAL ANNEAL,DEPOSIT BARRIER METAL
ns_001851,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,MEASURE GATE CD,DEVELOP PAD WINDOW
ns_001852,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,MEASURE GATE CD,SPIN COAT PHOTORESIST
ns_001853,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,DENSIFY OXIDE,THERMAL OXIDATION
ns_001854,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001855,MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST,MEASURE DIELECTRIC THICKNESS,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS
ns_001856,MEASURE OXIDE QUALITY,DEPOSIT POLYSILICON,POLYSILICON ETCH DRY,DENSIFY OXIDE,MEASURE FILM THICKNESS
ns_001857,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,STRIP RESIST
ns_001858,FIELD PATTERN INSPECTION,CLEAN AFTER FIELD ETCH,P BODY WINDOW INSPECTION,PATTERN INSPECTION LEVEL 1,POLY PATTERN INSPECTION
ns_001859,MEASURE RESISTIVITY,EXPOSE LITHO LEVEL 1,MEASURE EPITAXY THICKNESS,MEASURE SURFACE PLANARITY,MEASURE PLANARITY
ns_001860,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 1
ns_001861,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001862,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 1,MEASURE EPITAXY THICKNESS
ns_001863,MEASURE VIA CD,DEPOSIT BARRIER METAL,MEASURE GATE CD,MEASURE VIA RESISTANCE,CMP METAL
ns_001864,WAFER SORT TEST,YIELD ANALYSIS,LOT RELEASE,FINAL LOT RELEASE,RECEIVE WAFER LOT
ns_001865,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5,BACKSIDE GRIND
ns_001866,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,CLEAN AFTER OXIDE ETCH,CLEAN AFTER POLY ETCH
ns_001867,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001868,POLYSILICON ETCH DRY,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,FIELD OXIDE ETCH
ns_001869,BACKSIDE RINSE,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,BACKSIDE DRY,CLEAN AFTER WINDOW ETCH
ns_001870,CLEAN AFTER OXIDE ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,FINAL CLEAN
ns_001871,IMPLANT CHANNEL STOP,MEASURE GATE CD,IMPLANT N BUFFER,IMPLANT P BODY,POLYSILICON ETCH DRY
ns_001872,EPITAXIAL WAFER CHECK,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL LAYER PREP,EPITAXIAL DEPOSITION
ns_001873,FILL VIA METAL,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE METAL,DEPOSIT METAL SEED,BACKSIDE RINSE
ns_001874,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 5,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 6
ns_001875,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001876,RCA CLEAN 2,WET CLEAN RCA2,HF DIP,RCA CLEAN 1,WET CLEAN RCA1
ns_001877,FIELD OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW,OXIDE ETCH
ns_001878,BACKSIDE GRIND,MEASURE PAD OPENING,FINAL CLEAN,EXPOSE LITHO LEVEL 6,FIELD OXIDE ETCH
ns_001879,BACKSIDE GRIND,MEASURE PAD OPENING,FINAL CLEAN,EXPOSE LITHO LEVEL 6,BREAKDOWN VOLTAGE TEST
ns_001880,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001881,FINAL CLEAN,CLEAN AFTER OXIDE ETCH,CLEAN PAD OPENING,CLEAN AFTER FIELD ETCH,CLEAN AFTER ETCH
ns_001882,POLYSILICON ETCH DRY,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,FIELD OXIDE ETCH
ns_001883,MEASURE GATE CD,IMPLANT CHANNEL STOP,IMPLANT SOURCE DRAIN,POLYSILICON ETCH DRY,MEASURE DEVICE PARAMETER
ns_001884,MEASURE THICKNESS,MEASURE WAFER THICKNESS,MEASURE INITIAL THICKNESS,MEASURE SURFACE PARTICLES,PRE CLEAN WAFER
ns_001885,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 1,INSPECT PATTERN LEVEL 1
ns_001886,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 5,EXPOSE LITHO LEVEL 3
ns_001887,SOFT BAKE,HARD BAKE,POLYSILICON ANNEAL,RAPID THERMAL ANNEAL,ETCH SILICON OR OXIDE WINDOW
ns_001888,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_001889,MEASURE WINDOW CD,IMPLANT N BUFFER,MEASURE SHEET RESISTANCE,ETCH SILICON OR OXIDE WINDOW,EPITAXIAL REWORK CHECK
ns_001890,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 2,BACKSIDE GRIND
ns_001891,EPITAXIAL WAFER CHECK,SUBSTRATE CHECK,DRY WAFER,EPITAXIAL LAYER PREP,MEASURE EPITAXY THICKNESS
ns_001892,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5,ALIGN MASK LEVEL 3
ns_001893,DENSIFY DIELECTRIC,DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC
ns_001894,SOFT BAKE,YIELD ANALYSIS,WAFER SORT TEST,POLYSILICON ANNEAL,ALIGN MASK LEVEL 1
ns_001895,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001896,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001897,FIELD OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,OXIDE ETCH,ETCH SILICON OR OXIDE WINDOW
ns_001898,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4
ns_001899,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION,CLEAN AFTER POLY ETCH,CLEAN AFTER WINDOW ETCH,IMPLANT DRAIN / CATHODE REGION
ns_001900,SOFT BAKE,YIELD ANALYSIS,WAFER SORT TEST,RAPID THERMAL ANNEAL,POLYSILICON ANNEAL
ns_001901,FIELD OXIDE ETCH,DEPOSIT FIELD OXIDE,HARD BAKE,OXIDE ETCH,POLYSILICON ETCH DRY
ns_001902,MEASURE RESISTIVITY,EXPOSE LITHO LEVEL 1,MEASURE EPITAXY THICKNESS,MEASURE SURFACE PLANARITY,MEASURE PLANARITY
ns_001903,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,MEASURE GATE CD,SPIN COAT PHOTORESIST
ns_001904,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL GEOMETRY CHECK
ns_001905,SWITCHING TEST,BREAKDOWN VOLTAGE TEST,LEAKAGE TEST,WAFER SORT TEST,YIELD ANALYSIS
ns_001906,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_001907,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001908,CLEAN AFTER WINDOW ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER ETCH,P BODY WINDOW INSPECTION
ns_001909,CLEAN AFTER METAL ETCH,CLEAN AFTER OXIDE ETCH,CLEAN PAD OPENING,CLEAN AFTER POLY ETCH,CLEAN AFTER WINDOW ETCH
ns_001910,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,CMP METAL
ns_001911,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001912,MEASURE SHEET RESISTANCE,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT SPACER DIELECTRIC
ns_001913,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,CLEAN PAD OPENING
ns_001914,IMPLANT DRAIN / CATHODE REGION,EXPOSE LITHO LEVEL 2,DEPOSIT BACKSIDE METAL,CLEAN AFTER FIELD ETCH,IMPLANT SOURCE REGION
ns_001915,IMPLANT P BODY,MEASURE OPENING CD,IMPLANT N BUFFER,IMPLANT SOURCE REGION,OXIDE ETCH DRY
ns_001916,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,RCA CLEAN 2
ns_001917,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 1
ns_001918,CLEAN AFTER OXIDE ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,FINAL CLEAN
ns_001919,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001920,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001921,FINAL LOT RELEASE,LOT RELEASE,YIELD ANALYSIS,WAFER SORT TEST,LOT IDENTIFICATION
ns_001922,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,CLEAN AFTER METAL ETCH
ns_001923,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001924,FILL VIA METAL,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE,DEPOSIT METAL SEED
ns_001925,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,DENSIFY OXIDE,THERMAL OXIDATION
ns_001926,CLEAN PAD OPENING,MEASURE PAD OPENING,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,CLEAN AFTER METAL ETCH
ns_001927,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_001928,MEASURE PAD OPENING,CLEAN PAD OPENING,SHIP LOT,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT
ns_001929,DENSIFY DIELECTRIC,DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC
ns_001930,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001931,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001932,P BODY WINDOW INSPECTION,CLEAN AFTER WINDOW ETCH,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION,EXPOSE LITHO LEVEL 2
ns_001933,ANNEAL METAL,ANNEAL METAL 1,DEPOSIT METAL 1,DEPOSIT TOP METAL,LIGHT ANNEAL
ns_001934,MEASURE DEVICE PARAMETER,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE JUNCTION PROFILE,MEASURE DIELECTRIC THICKNESS
ns_001935,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 4
ns_001936,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,MEASURE OPENING CD
