EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_001997,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,RCA CLEAN 1,ANNEAL METAL 1,WET CLEAN RCA2
ns_001998,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,CURE PASSIVATION,ALIGN MASK LEVEL 2
ns_001999,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 5,BREAKDOWN VOLTAGE TEST
ns_002000,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 5,BREAKDOWN VOLTAGE TEST
ns_002001,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002002,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_002003,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,STRIP RESIST
ns_002004,CLEAN AFTER OXIDE ETCH,CLEAN PAD OPENING,DEPOSIT PAD OXIDE,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6
ns_002005,DENSIFY OXIDE,DENSIFY DIELECTRIC,ANNEAL OXIDE,DEPOSIT PAD OXIDE,SWITCHING TEST
ns_002006,CLEAN AFTER OXIDE ETCH,CLEAN PAD OPENING,DEPOSIT PAD OXIDE,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6
ns_002007,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,LEAKAGE TEST
ns_002008,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_002009,INSPECT PATTERN LEVEL 1,MEASURE RESISTIVITY,DEPOSIT METAL SEED,PATTERN INSPECTION LEVEL 2,ALIGN MASK LEVEL 6
ns_002010,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE GRIND,CLEAN PAD OPENING,BACKSIDE METALLIZATION PREP
ns_002011,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_002012,DEPOSIT BACKSIDE METAL,MEASURE BACKSIDE CONTACT,BACKSIDE METALLIZATION PREP,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING
ns_002013,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,LEAKAGE TEST
ns_002014,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_002015,BACKSIDE ANNEAL,MEASURE BACKSIDE ROUGHNESS,GRINDING WAFER BACKSIDE,SURFACE PREP FOR DEPOSITION,MEASURE BACKSIDE CONTACT
ns_002016,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,ETCH SILICON OR OXIDE WINDOW
ns_002017,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2,CMP METAL
ns_002018,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002019,BACKSIDE GRIND,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,EXPOSE LITHO LEVEL 6,BREAKDOWN VOLTAGE TEST
ns_002020,ALIGN MASK LEVEL 4,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 3
ns_002021,ALIGN MASK LEVEL 5,DEPOSIT METAL SEED,FILL VIA TUNGSTEN,IMPLANT DRAIN / CATHODE REGION,ALIGN MASK LEVEL 6
ns_002022,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEPOSIT GATE OXIDE OR DIELECTRIC,PRE CLEAN INSPECTION,EPITAXIAL REWORK CHECK
ns_002023,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,FIELD PATTERN INSPECTION,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 1
ns_002024,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION,DEPOSIT TUNGSTEN SEED
ns_002025,BREAKDOWN VOLTAGE TEST,MEASURE BACKSIDE CONTACT,FINAL THICKNESS MEASURE,BACKSIDE GRIND,BACKSIDE RINSE
ns_002026,CURE PASSIVATION,ANNEAL METAL,DEPOSIT PASSIVATION,ANNEAL METAL 1,POLY PATTERN INSPECTION
ns_002027,MEASURE GATE CD,IMPLANT CHANNEL STOP,PRE CLEAN WAFER,BACKSIDE CLEAN,DEPOSIT BARRIER METAL
ns_002028,LEAKAGE TEST,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5,BACKSIDE GRIND,DEPOSIT METAL SEED
ns_002029,BACKSIDE METALLIZATION PREP,BACKSIDE GRIND,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL
ns_002030,BACKSIDE DRY,BACKSIDE METALLIZATION PREP,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL
ns_002031,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2,CMP METAL
ns_002032,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER POLY ETCH,MEASURE BACKSIDE CONTACT,IMPLANT N BUFFER,ALIGN MASK LEVEL 5
ns_002033,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_002034,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,STRIP RESIST
ns_002035,MEASURE DEVICE PARAMETER,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_002036,MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST,MEASURE DIELECTRIC THICKNESS,MEASURE OXIDE THICKNESS,MEASURE METAL THICKNESS
ns_002037,ANNEAL DIELECTRIC,ALIGN MASK LEVEL 6,SURFACE PREP FOR DEPOSITION,DRY WAFER BACKSIDE,BACKSIDE GRIND
ns_002038,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,ANNEAL METAL 1
ns_002039,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_002040,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION
ns_002041,BACKSIDE DRY,BACKSIDE METALLIZATION PREP,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,ALIGN MASK LEVEL 6
ns_002042,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT BACKSIDE METAL,POLYSILICON ANNEAL,MEASURE OXIDE QUALITY
ns_002043,CLEAN AFTER POLY ETCH,CLEAN AFTER METAL ETCH,IMPLANT DRAIN / CATHODE REGION,GRINDING WAFER BACKSIDE,MEASURE GATE CD
ns_002044,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_002045,DEPOSIT BACKSIDE METAL,MEASURE BACKSIDE CONTACT,BACKSIDE METALLIZATION PREP,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING
ns_002046,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,CURE PASSIVATION,ALIGN MASK LEVEL 2
ns_002047,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,DEPOSIT BACKSIDE PROTECTION,CLEAN AFTER OXIDE ETCH
ns_002048,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,INITIAL WAFER INSPECTION,HF DIP
ns_002049,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6,CLEAN PAD OPENING
ns_002050,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS
ns_002051,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT BACKSIDE METAL,CLEAN AFTER METAL ETCH,POLYSILICON ANNEAL
ns_002052,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_002053,DENSIFY DIELECTRIC,DENSIFY OXIDE,DEPOSIT PAD OXIDE,MEASURE DIELECTRIC THICKNESS,ANNEAL OXIDE
ns_002054,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 5,BREAKDOWN VOLTAGE TEST
ns_002055,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE GRIND,CLEAN PAD OPENING,BACKSIDE METALLIZATION PREP
ns_002056,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,EPITAXIAL LAYER PREP,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS
ns_002057,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2,CMP METAL
ns_002058,CMP VIA FILL,CMP METAL,CLEAN AFTER VIA ETCH,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 2
ns_002059,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,ANNEAL METAL,FIELD OXIDE ETCH
ns_002060,DEPOSIT METAL SEED,FILL VIA METAL,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 6,CLEAN AFTER VIA ETCH
ns_002061,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 4
ns_002062,CMP VIA FILL,CMP METAL,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE
ns_002063,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION,P BODY WINDOW INSPECTION,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION
ns_002064,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,WET CLEAN RCA1
ns_002065,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,FINAL ELECTRICAL TEST PREP,DEPOSIT PASSIVATION LAYER
ns_002066,IMPLANT P BODY,MEASURE OPENING CD,DEPOSIT POLYSILICON,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS
ns_002067,MEASURE EPITAXY THICKNESS,DEPOSIT TUNGSTEN SEED,ALIGN MASK LEVEL 1,DEPOSIT BACKSIDE PROTECTION,ETCH WET BACKSIDE
ns_002068,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,ANNEAL METAL 1
ns_002069,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,IMPLANT P BODY,MEASURE DIELECTRIC THICKNESS,WAFER CLEAN PRE PROCESS
ns_002070,MEASURE EPITAXY THICKNESS,DEPOSIT TUNGSTEN SEED,ALIGN MASK LEVEL 1,DEPOSIT BACKSIDE PROTECTION,ETCH WET BACKSIDE
ns_002071,MEASURE BACKSIDE CONTACT,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST,BACKSIDE DRY
ns_002072,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_002073,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_002074,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,WAFER CLEAN PRE PROCESS
ns_002075,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_002076,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,CLEAN PAD OPENING,EXPOSE LITHO LEVEL 6
ns_002077,CMP VIA FILL,CMP METAL,DEPOSIT PAD OXIDE,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 2
ns_002078,MEASURE OXIDE QUALITY,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,MEASURE POLY THICKNESS,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_002079,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,EPITAXIAL LAYER PREP,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS
ns_002080,FIELD OXIDE ETCH,ETCH SILICON OR OXIDE WINDOW,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY
ns_002081,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_002082,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_002083,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,FINAL ELECTRICAL TEST PREP,DEPOSIT PASSIVATION LAYER
ns_002084,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002085,EXPOSE LITHO LEVEL 4,SURFACE PREP FOR DEPOSITION,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3
ns_002086,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_002087,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION,FILL VIA METAL,FILL VIA TUNGSTEN,ETCH WET BACKSIDE
ns_002088,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,FIELD PATTERN INSPECTION,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 1
ns_002089,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS
ns_002090,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_002091,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,CMP METAL,CMP VIA FILL,SPIN COAT PHOTORESIST
ns_002092,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,MEASURE CD LEVEL 1,SHIP LOT,IMPLANT P BODY
ns_002093,ALIGN MASK LEVEL 1,MEASURE EPITAXY THICKNESS,CLEAN AFTER OXIDE ETCH,ALIGN MASK LEVEL 5,BACKSIDE DRY
ns_002094,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_002095,BREAKDOWN VOLTAGE TEST,MEASURE BACKSIDE CONTACT,FINAL THICKNESS MEASURE,BACKSIDE GRIND,BACKSIDE RINSE
ns_002096,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_002097,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002098,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_002099,DRY WAFER,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,MEASURE DIELECTRIC THICKNESS,BACKSIDE CLEAN FINAL
ns_002100,EXPOSE LITHO LEVEL 4,SURFACE PREP FOR DEPOSITION,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3
ns_002101,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE SHEET RESISTANCE,MEASURE INITIAL GEOMETRY
ns_002102,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_002103,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_002104,CMP VIA FILL,CMP METAL,DEPOSIT PAD OXIDE,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 2
ns_002105,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_002106,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION,CLEAN AFTER METAL ETCH,CLEAN AFTER WINDOW ETCH
ns_002107,POLYSILICON ANNEAL,ANNEAL POLYSILICON,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT METAL SEED,FILL VIA METAL
ns_002108,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEPOSIT GATE OXIDE OR DIELECTRIC,PRE CLEAN INSPECTION,IMPLANT CHANNEL STOP
ns_002109,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_002110,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE SURFACE PLANARITY,CLEAN AFTER WINDOW ETCH,MEASURE PLANARITY
ns_002111,POLYSILICON ANNEAL,ANNEAL POLYSILICON,DEPOSIT METAL SEED,DEPOSIT GATE OXIDE OR DIELECTRIC,FILL VIA METAL
ns_002112,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,MEASURE OXIDE QUALITY,SHIP LOT,IMPLANT P BODY
ns_002113,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002114,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,STRIP RESIST
ns_002115,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,EPITAXIAL WAFER CHECK,CLEAN AFTER FIELD ETCH
ns_002116,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,INITIAL WAFER INSPECTION,PRE CLEAN INSPECTION
ns_002117,OXIDE ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_002118,POLYSILICON ETCH DRY,HARD BAKE,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH
ns_002119,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,EPITAXIAL LAYER PREP,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS
ns_002120,ALIGN MASK LEVEL 1,MEASURE EPITAXY THICKNESS,CLEAN AFTER OXIDE ETCH,LEAKAGE TEST,ALIGN MASK LEVEL 5
ns_002121,ALIGN MASK LEVEL 4,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 2,IMPLANT N-TYPE
ns_002122,LEAKAGE TEST,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED,BACKSIDE GRIND
ns_002123,CLEAN AFTER POLY ETCH,IMPLANT DRAIN / CATHODE REGION,GRINDING WAFER BACKSIDE,CLEAN AFTER METAL ETCH,IMPLANT CHANNEL STOP
ns_002124,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT BACKSIDE METAL,MEASURE OXIDE QUALITY,POLYSILICON ANNEAL
ns_002125,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_002126,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_002127,METAL ETCH DRY,HARD BAKE,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,FIELD OXIDE ETCH
ns_002128,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,CURE PASSIVATION,ALIGN MASK LEVEL 2
ns_002129,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002130,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,IMPLANT SOURCE REGION,WAFER SORT TEST
ns_002131,DENSIFY DIELECTRIC,DENSIFY OXIDE,DEPOSIT PAD OXIDE,MEASURE DIELECTRIC THICKNESS,ANNEAL OXIDE
ns_002132,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,CMP METAL,CMP VIA FILL
ns_002133,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,ETCH SILICON OR OXIDE WINDOW
ns_002134,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 6,EXPOSE LITHO LEVEL 5,BREAKDOWN VOLTAGE TEST
ns_002135,MEASURE GATE CD,IMPLANT CHANNEL STOP,PRE CLEAN WAFER,BACKSIDE CLEAN,DEPOSIT BARRIER METAL
ns_002136,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,CMP METAL,CMP VIA FILL,SPIN COAT PHOTORESIST
ns_002137,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE INITIAL GEOMETRY,MEASURE SHEET RESISTANCE
ns_002138,DEPOSIT METAL SEED,FILL VIA METAL,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 6,CLEAN AFTER VIA ETCH
ns_002139,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,CLEAN AFTER OXIDE ETCH,DEPOSIT BACKSIDE PROTECTION
ns_002140,VIA OPENING INSPECTION,VIA INSPECTION,CLEAN AFTER WINDOW ETCH,INSPECT PATTERN LEVEL 1,PATTERN INSPECTION LEVEL 2
ns_002141,DRY WAFER,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,MEASURE DIELECTRIC THICKNESS,BACKSIDE CLEAN FINAL
ns_002142,FILL VIA METAL,FILL VIA TUNGSTEN,DEPOSIT METAL SEED,EXPOSE LITHO LEVEL 6,P BODY WINDOW INSPECTION
ns_002143,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,CURE PASSIVATION
ns_002144,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002145,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,DEPOSIT PAD OXIDE,OXIDE STRIP
ns_002146,MEASURE EPITAXY THICKNESS,DEPOSIT TUNGSTEN SEED,ALIGN MASK LEVEL 1,DEPOSIT BACKSIDE PROTECTION,ETCH WET BACKSIDE
ns_002147,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,CLEAN AFTER OXIDE ETCH,IMPLANT P BODY
ns_002148,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,CMP METAL,CMP VIA FILL
ns_002149,MEASURE WAFER THICKNESS,MEASURE THICKNESS,POLYSILICON ANNEAL,BACKSIDE DRY,BACKSIDE ETCH CLEAN
ns_002150,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING
ns_002151,ALIGN MASK LEVEL 5,DEPOSIT METAL SEED,FILL VIA TUNGSTEN,IMPLANT DRAIN / CATHODE REGION,ALIGN MASK LEVEL 6
ns_002152,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,WAFER CLEAN PRE PROCESS
ns_002153,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4
ns_002154,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_002155,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,FINAL ELECTRICAL TEST PREP,DEPOSIT PASSIVATION LAYER
ns_002156,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_002157,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,ETCH SILICON OR OXIDE WINDOW
ns_002158,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_002159,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE SURFACE PARTICLES
ns_002160,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_002161,LEAKAGE TEST,EXPOSE LITHO LEVEL 2,BACKSIDE GRIND,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED
ns_002162,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,CLEAN AFTER OXIDE ETCH,SOFT BAKE
ns_002163,BACKSIDE METALLIZATION PREP,BACKSIDE GRIND,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,BACKSIDE DRY
ns_002164,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,WET CLEAN RCA2,CMP METAL
ns_002165,IMPLANT N BUFFER,MEASURE WINDOW CD,IMPLANT N-TYPE,ANNEAL OXIDE,IMPLANT DRAIN / CATHODE REGION
