EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_002069,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,MEASURE OXIDE THICKNESS,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_002070,MEASURE EPITAXY THICKNESS,MEASURE RESISTIVITY,GRINDING WAFER BACKSIDE,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_002071,MEASURE BACKSIDE CONTACT,FINAL THICKNESS MEASURE,SHIP LOT,BREAKDOWN VOLTAGE TEST,FINAL CLEAN
ns_002072,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002073,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER
ns_002074,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002075,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_002076,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 2
ns_002077,CMP VIA FILL,CMP METAL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT METAL 1
ns_002078,MEASURE OXIDE QUALITY,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,DEPOSIT GATE OXIDE OR DIELECTRIC,MEASURE SHEET RESISTANCE
ns_002079,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_002080,FIELD OXIDE ETCH,DEPOSIT FIELD OXIDE,ETCH SILICON OR OXIDE WINDOW,POLYSILICON ETCH DRY,HARD BAKE
ns_002081,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST
ns_002082,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_002083,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,IMPLANT P BODY,MEASURE OPENING CD
ns_002084,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002085,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 4
ns_002086,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_002087,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,CLEAN AFTER WINDOW ETCH,EXPOSE LITHO LEVEL 2
ns_002088,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3
ns_002089,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,SWITCHING TEST,MEASURE OXIDE THICKNESS,DEPOSIT FIELD OXIDE
ns_002090,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER
ns_002091,SOFT BAKE,FINAL THICKNESS MEASURE,WAFER SORT TEST,YIELD ANALYSIS,POLYSILICON ETCH DRY
ns_002092,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,MEASURE OXIDE QUALITY,RAPID THERMAL ANNEAL,DEPOSIT BARRIER METAL
ns_002093,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4
ns_002094,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_002095,BREAKDOWN VOLTAGE TEST,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,SWITCHING TEST,BACKSIDE GRIND
ns_002096,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_002097,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002098,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002099,DRY WAFER,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,WET CLEAN RCA2,RCA CLEAN 2
ns_002100,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 4
ns_002101,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_002102,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002103,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002104,CMP VIA FILL,CMP METAL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT METAL 1
ns_002105,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_002106,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 4,INSPECT PATTERN LEVEL 1
ns_002107,POLYSILICON ANNEAL,ANNEAL DIELECTRIC,ALIGN MASK LEVEL 5,FILL VIA METAL,GRINDING WAFER BACKSIDE
ns_002108,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,STRIP RESIST,STRIP PHOTORESIST
ns_002109,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002110,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_002111,POLYSILICON ANNEAL,POLY PATTERN INSPECTION,ALIGN MASK LEVEL 5,BACKSIDE RINSE,POLYSILICON ETCH DRY
ns_002112,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,MEASURE CD LEVEL 1,RAPID THERMAL ANNEAL,DEPOSIT BARRIER METAL
ns_002113,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002114,WAFER SORT TEST,YIELD ANALYSIS,FINAL THICKNESS MEASURE,FINAL LOT RELEASE,LOT RELEASE
ns_002115,MEASURE RESISTIVITY,ETCH WET BACKSIDE,MEASURE EPITAXY THICKNESS,CLEAN AFTER ETCH,P BODY WINDOW INSPECTION
ns_002116,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_002117,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_002118,POLYSILICON ETCH DRY,HARD BAKE,METAL ETCH DRY,FIELD OXIDE ETCH,OXIDE ETCH DRY
ns_002119,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_002120,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4
ns_002121,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 5
ns_002122,LEAKAGE TEST,SWITCHING TEST,BACKSIDE DRY,CURE PASSIVATION,FILL VIA TUNGSTEN
ns_002123,CLEAN AFTER POLY ETCH,POLY PATTERN INSPECTION,CLEAN AFTER ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER FIELD ETCH
ns_002124,MEASURE PAD OPENING,BACKSIDE GRIND,DEPOSIT PAD OXIDE,CLEAN PAD OPENING,ALIGN MASK LEVEL 6
ns_002125,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002126,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_002127,METAL ETCH DRY,ANNEAL METAL 1,ANNEAL METAL,OXIDE ETCH DRY,POLYSILICON ETCH DRY
ns_002128,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,PASSIVATION ETCH PAD OPENING
ns_002129,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002130,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002131,DENSIFY DIELECTRIC,DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC
ns_002132,SOFT BAKE,WAFER SORT TEST,HARD BAKE,YIELD ANALYSIS,FINAL THICKNESS MEASURE
ns_002133,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,OXIDE ETCH DRY
ns_002134,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 5,DEPOSIT BACKSIDE METAL,FILL VIA METAL,EXPOSE LITHO LEVEL 1
ns_002135,MEASURE GATE CD,IMPLANT CHANNEL STOP,DEPOSIT GATE OXIDE OR DIELECTRIC,MEASURE CD LEVEL 2,MEASURE PLANARITY
ns_002136,SOFT BAKE,WAFER SORT TEST,FINAL THICKNESS MEASURE,YIELD ANALYSIS,HARD BAKE
ns_002137,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_002138,DEPOSIT METAL SEED,BACKSIDE DRY,DEPOSIT TUNGSTEN SEED,BACKSIDE GRIND,POLYSILICON ANNEAL
ns_002139,CLEAN PAD OPENING,BACKSIDE ANNEAL,DEPOSIT BACKSIDE PROTECTION,BACKSIDE RINSE,CLEAN AFTER METAL ETCH
ns_002140,VIA OPENING INSPECTION,VIA INSPECTION,INITIAL WAFER INSPECTION,PRE CLEAN INSPECTION,DEPOSIT BARRIER METAL
ns_002141,DRY WAFER,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,WET CLEAN RCA2,RCA CLEAN 2
ns_002142,FILL VIA METAL,FILL VIA TUNGSTEN,DEPOSIT BACKSIDE METAL,IMPLANT DRAIN / CATHODE REGION,DEPOSIT METAL SEED
ns_002143,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT PASSIVATION LAYER
ns_002144,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002145,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,CLEAN AFTER OXIDE ETCH,CLEAN AFTER POLY ETCH
ns_002146,MEASURE EPITAXY THICKNESS,GRINDING WAFER BACKSIDE,MEASURE RESISTIVITY,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS
ns_002147,SWITCHING TEST,THRESHOLD VOLTAGE TEST,FINAL CLEAN,LEAKAGE TEST,SHIP LOT
ns_002148,SOFT BAKE,WAFER SORT TEST,HARD BAKE,YIELD ANALYSIS,FINAL THICKNESS MEASURE
ns_002149,MEASURE WAFER THICKNESS,MEASURE THICKNESS,FINAL THICKNESS MEASURE,BACKSIDE RINSE,GRINDING WAFER BACKSIDE
ns_002150,DEPOSIT BACKSIDE METAL,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,FILL VIA METAL,DEPOSIT BACKSIDE PROTECTION
ns_002151,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 6,POLY PATTERN INSPECTION,EXPOSE LITHO LEVEL 5,ALIGN MASK LEVEL 3
ns_002152,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002153,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2,HF DIP
ns_002154,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_002155,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,IMPLANT P BODY,MEASURE OPENING CD
ns_002156,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,EPITAXIAL WAFER CHECK,MEASURE SHEET RESISTANCE
ns_002157,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,OXIDE ETCH DRY,DIELECTRIC ETCH VIA
ns_002158,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_002159,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEPOSIT POLYSILICON
ns_002160,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_002161,LEAKAGE TEST,SWITCHING TEST,BACKSIDE DRY,CURE PASSIVATION,FILL VIA TUNGSTEN
ns_002162,SWITCHING TEST,THRESHOLD VOLTAGE TEST,FINAL CLEAN,LEAKAGE TEST,SHIP LOT
ns_002163,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE METAL,DEPOSIT BACKSIDE PROTECTION,SURFACE PREP FOR DEPOSITION,DRY WAFER BACKSIDE
ns_002164,SOFT BAKE,WAFER SORT TEST,YIELD ANALYSIS,FINAL THICKNESS MEASURE,HARD BAKE
ns_002165,IMPLANT N BUFFER,MEASURE WINDOW CD,IMPLANT P BODY,IMPLANT N-TYPE,IMPLANT CHANNEL STOP
ns_002166,MEASURE DEVICE PARAMETER,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE SURFACE PLANARITY
ns_002167,MEASURE DEVICE PARAMETER,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_002168,POLYSILICON ANNEAL,ANNEAL DIELECTRIC,GRINDING WAFER BACKSIDE,ALIGN MASK LEVEL 5,POLY PATTERN INSPECTION
ns_002169,MEASURE WINDOW CD,IMPLANT N BUFFER,ETCH SILICON OR OXIDE WINDOW,MEASURE SHEET RESISTANCE,MEASURE SURFACE UNIFORMITY
ns_002170,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002171,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,CLEAN AFTER WINDOW ETCH,POLY PATTERN INSPECTION,CLEAN AFTER METAL ETCH
ns_002172,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_002173,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DEPOSIT POLYSILICON,THERMAL OXIDATION,MEASURE SHEET RESISTANCE
ns_002174,IMPLANT P BODY,MEASURE OPENING CD,IMPLANT N BUFFER,IMPLANT N-TYPE,IMPLANT SOURCE REGION
ns_002175,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_002176,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER OXIDE ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER METAL ETCH
ns_002177,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_002178,CMP VIA FILL,CMP METAL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT METAL 1
ns_002179,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4
ns_002180,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 5,DEPOSIT BACKSIDE METAL,FILL VIA METAL,BREAKDOWN VOLTAGE TEST
ns_002181,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,CLEAN AFTER METAL ETCH,INSPECT PATTERN LEVEL 1,FILL VIA METAL
ns_002182,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST
ns_002183,BACKSIDE DRY,DEPOSIT METAL SEED,BACKSIDE ANNEAL,BACKSIDE GRIND,BACKSIDE RINSE
ns_002184,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,EXPOSE LITHO LEVEL 4,CLEAN AFTER OXIDE ETCH,FILL VIA TUNGSTEN
ns_002185,DEPOSIT BACKSIDE METAL,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE PROTECTION,FILL VIA METAL
ns_002186,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002187,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002188,SOFT BAKE,WAFER SORT TEST,YIELD ANALYSIS,FINAL THICKNESS MEASURE,CURE PASSIVATION
ns_002189,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,IMPLANT P BODY,MEASURE OPENING CD
ns_002190,ANNEAL DIELECTRIC,ANNEAL OXIDE,CLEAN AFTER FIELD ETCH,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT METAL SEED
ns_002191,SOFT BAKE,WAFER SORT TEST,FINAL THICKNESS MEASURE,YIELD ANALYSIS,HARD BAKE
ns_002192,RCA CLEAN 2,WET CLEAN RCA2,RCA CLEAN 1,WET CLEAN RCA1,DRY WAFER
ns_002193,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,DEPOSIT POLYSILICON,DENSIFY OXIDE
ns_002194,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,DEPOSIT POLYSILICON,DENSIFY OXIDE
ns_002195,LOT RELEASE,FINAL LOT RELEASE,LOT IDENTIFICATION,YIELD ANALYSIS,WAFER SORT TEST
ns_002196,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_002197,FIELD PATTERN INSPECTION,CLEAN AFTER FIELD ETCH,P BODY WINDOW INSPECTION,INSPECT PATTERN LEVEL 1,ALIGN MASK LEVEL 3
ns_002198,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_002199,CLEAN AFTER METAL ETCH,CLEAN AFTER OXIDE ETCH,CLEAN PAD OPENING,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH
ns_002200,FINAL CLEAN,FRONTSIDE CLEAN FINAL,FINAL THICKNESS MEASURE,SWITCHING TEST,FINAL CD INSPECTION
ns_002201,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER
ns_002202,FINAL LOT RELEASE,LOT RELEASE,LOT IDENTIFICATION,YIELD ANALYSIS,WAFER SORT TEST
ns_002203,IMPLANT SOURCE REGION,MEASURE SURFACE UNIFORMITY,IMPLANT P BODY,IMPLANT CHANNEL STOP,DEPOSIT FIELD OXIDE
ns_002204,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002205,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,SWITCHING TEST,DEPOSIT FIELD OXIDE
ns_002206,SWITCHING TEST,THRESHOLD VOLTAGE TEST,FINAL CLEAN,LEAKAGE TEST,SHIP LOT
ns_002207,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 4
ns_002208,BACKSIDE RINSE,BACKSIDE DRY,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE METAL,BACKSIDE ANNEAL
ns_002209,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002210,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION,CLEAN AFTER WINDOW ETCH,INSPECT PATTERN LEVEL 1,EXPOSE LITHO LEVEL 2
ns_002211,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,MEASURE OXIDE QUALITY,RAPID THERMAL ANNEAL,DEPOSIT BARRIER METAL
ns_002212,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 2
ns_002213,CURE PASSIVATION,CLEAN AFTER METAL ETCH,ANNEAL METAL,CMP METAL,ANNEAL METAL 1
ns_002214,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT BARRIER METAL
ns_002215,FILL VIA METAL,DEPOSIT BACKSIDE METAL,FILL VIA TUNGSTEN,OXIDE STRIP,IMPLANT DRAIN / CATHODE REGION
ns_002216,ETCH SILICON OR OXIDE WINDOW,HARD BAKE,POLYSILICON ETCH DRY,FIELD OXIDE ETCH,OXIDE ETCH DRY
ns_002217,MEASURE GATE CD,IMPLANT CHANNEL STOP,DEPOSIT GATE OXIDE OR DIELECTRIC,MEASURE CD LEVEL 2,MEASURE PLANARITY
ns_002218,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002219,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,SPIN COAT PHOTORESIST,IMPLANT P BODY
ns_002220,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1
ns_002221,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DEPOSIT POLYSILICON,THERMAL OXIDATION,SOFT BAKE
ns_002222,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_002223,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002224,MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST,MEASURE DIELECTRIC THICKNESS,MEASURE OXIDE THICKNESS,MEASURE METAL THICKNESS
ns_002225,BACKSIDE RINSE,BACKSIDE DRY,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE METAL,BACKSIDE ANNEAL
ns_002226,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_002227,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,MEASURE PASSIVATION QUALITY
ns_002228,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002229,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_002230,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,OPEN BOND PAD WINDOW
ns_002231,POLYSILICON ETCH DRY,HARD BAKE,METAL ETCH DRY,FIELD OXIDE ETCH,OXIDE ETCH DRY
ns_002232,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_002233,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002234,BACKSIDE RINSE,BACKSIDE DRY,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE METAL,BACKSIDE ANNEAL
ns_002235,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_002236,CMP VIA FILL,CMP METAL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT METAL 1
ns_002237,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,DEPOSIT POLYSILICON,DENSIFY OXIDE
ns_002238,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_002239,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_002240,MEASURE SHEET RESISTANCE,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK,DEPOSIT GATE OXIDE OR DIELECTRIC,EPITAXIAL LAYER PREP
ns_002241,DENSIFY OXIDE,DENSIFY DIELECTRIC,MEASURE FILM THICKNESS,OXIDE ETCH DRY,DEPOSIT FIELD OXIDE
